entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2021-12-01 11:16:00,2021-12-01 21:20:00,1,9186.0,9223.714285714286,37.714285714286234,2B,604,388,332,3640,9150.0,9148.0,387,0,inside,bottom,9148.0,top,9210.0,bottom,9002.0,,,,
2021-12-02 09:56:00,2021-12-02 13:33:00,-1,9150.0,9086.285714285714,63.714285714286234,2S,217,391,335,3682,9186.0,9148.0,390,0,inside,top,9186.0,bottom,9092.0,top,9294.0,,,,
2021-12-02 13:46:00,2021-12-02 13:54:00,-1,9090.0,9119.0,-29.0,2S,8,393,337,3698,9118.0,9092.0,392,0,inside,top,9118.0,bottom,8990.0,top,9186.0,,,,
2021-12-02 14:41:00,2021-12-02 14:48:00,1,9140.0,9105.0,-35.0,2B,7,394,338,3707,9140.0,9106.0,393,0,inside,bottom,9106.0,top,9140.0,bottom,8990.0,,,,
2021-12-03 09:56:00,2021-12-03 10:31:00,1,9290.0,9255.0,-35.0,3B,35,398,341,3737,9152.0,9102.0,396,1,above,bottom,9256.0,top,9318.0,bottom,9090.0,,,,
2021-12-03 22:45:00,2021-12-06 09:03:00,1,9570.0,9541.0,-29.0,3B,3498,400,342,3778,9318.0,9210.0,398,1,above,bottom,9542.0,top,9586.0,bottom,9210.0,24.857142857142858,0.17,90.79963348970705,84.00208506449732
2021-12-06 13:56:00,2021-12-06 21:29:00,-1,9476.0,9535.0,-59.0,3S,453,403,344,3803,9586.0,9542.0,401,1,below,top,9534.0,bottom,9478.0,top,9608.0,,,,
2021-12-06 22:27:00,2021-12-06 22:34:00,1,9530.0,9513.0,-17.0,2B,7,406,347,3822,9534.0,9514.0,405,0,inside,bottom,9514.0,top,9574.0,bottom,9468.0,,,,
2021-12-07 10:31:00,2021-12-07 13:59:00,1,9582.0,9622.142857142857,40.14285714285688,2B,208,408,349,3837,9574.0,9568.0,407,0,inside,bottom,9568.0,top,9614.0,bottom,9506.0,,,,
2021-12-07 22:21:00,2021-12-07 22:31:00,-1,9586.0,9607.0,-21.0,2S,10,411,352,3864,9606.0,9568.0,410,0,inside,top,9606.0,bottom,9542.0,top,9716.0,,,,
2021-12-08 10:56:00,2021-12-08 11:19:00,-1,9492.0,9535.0,-43.0,3S,23,413,353,3885,9626.0,9542.0,411,1,below,top,9534.0,bottom,9424.0,top,9626.0,,,,
2021-12-08 22:06:00,2021-12-08 22:30:00,-1,9340.0,9365.0,-25.0,3S,24,415,354,3912,9534.0,9490.0,413,1,below,top,9364.0,bottom,9304.0,top,9534.0,,,,
